description,name,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image,manufacturer_sku,ordering_unit,is_broken_case,content_url,brand,level_1,level_2,level_3,manufacturer_name,distributor_name,unit_price,extra_data
,Balsamic Vinegar,GV300,,12 x 17 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/balsamic-vincotto/gv300_0.jpg,1.80E+13,,,https://www.chefswarehouse.com/products//GV300/,REALE,,,Vinegar,REALE,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/balsamic-vincotto/gv300_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Balsamic & Vincotto"",""sub-category"":""Vinegar"",""sub-sub-category"":""Balsamic & Vincotto"",""supplier_name"":"""",""country_of_origin"":""Italy"",""Group"":""Food"",""Level 1 Category"":""Canned and Dry"",""Level 2 Category"":""Dressings Oil & Vinegar"",""Level 3 category"":""Vinegar"",""product_variants"":[{""code"":""JDE_GV300-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12 x 17 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GV300""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GV300-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12 x 17 Oz Case""}}],""businessUnit"":""200001""},{""code"":""JDE_GV300-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""12 x 17 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GV300""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GV300-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12 x 17 Oz Case""}}],""businessUnit"":""200001""}]}"
,BelAria Balsamic Vinegar Italian,BC702236,,12x17 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/balsamic-vincotto/bc702236_0.jpg,,,,https://www.chefswarehouse.com/products//BC702236/,BELARIA,,,Vinegar,BEL CANTO FOODS LLC,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/balsamic-vincotto/bc702236_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Balsamic & Vincotto"",""sub-category"":""Vinegar"",""sub-sub-category"":""Balsamic & Vincotto"",""supplier_name"":"""",""country_of_origin"":""Italy"",""Group"":""Food"",""Level 1 Category"":""Canned and Dry"",""Level 2 Category"":""Dressings Oil & Vinegar"",""Level 3 category"":""Vinegar"",""product_variants"":[{""code"":""JDE_BC702236-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12x17 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""BC702236""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_BC702236-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x17 Oz Case""}}],""businessUnit"":""200001""}]}"
"Smooth golden brown color. Light and crisp with a nutty finish. Blend with EVOO then enjoy as a compliment to a salad of endive, baby greens, chopped Fuji apples and crumbled blue cheese.",Walnut Champagne Vinegar,77702,,4x1 Gallon BC,,,,,"https://www.chefswarehouse.com/siteassets/pim-images/wine,-cider-malt-/77702_0.jpg",6.36E+11,,,https://www.chefswarehouse.com/products//77702/,SPARROW LANE,,,Salad Dressing,"SPARROW LANE, INC.",Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/wine,-cider-malt-/77702_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Wine, Cider & Malt"",""sub-category"":""Vinegar"",""sub-sub-category"":""Wine, Cider & Malt"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Canned and Dry"",""Level 2 Category"":""Dressings Oil & Vinegar"",""Level 3 category"":""Salad Dressing"",""product_variants"":[{""code"":""JDE_77702-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""4x1 Gallon BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""77702""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_77702-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""4x1 Gallon BC""}}],""businessUnit"":""200001""},{""code"":""JDE_77702-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""4x1 Gallon BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""77702""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_77702-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""4x1 Gallon BC""}}],""businessUnit"":""200001""}]}"
"Quince Vinegar has a lovely, aromatic scent of ripe quince and the scent of well made, clean vinegar. It can be used just as you would any white vinegar, but having the “cotogna” scent which I find intoxicating. The Cherry vinegar is a deep red color, with the scent of mature Marasca cherries, a lightly sour cherry with great body. This can be used for any recipe calling for good red wine vinegar. The cherry scent merely complements the clean vinegar flavor.",Quince Vinegar,10939724,,6x250 ML BC,,,,,https://www.chefswarehouse.com/siteassets/pim-images/flavored-vinegars/10939724_0.jpg,7.93E+11,,,https://www.chefswarehouse.com/products//10939724/,POJER E SANDRI,,,Vinegar,MANICARETTI ITALIAN FOOD IMPORTERS,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/flavored-vinegars/10939724_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Flavored Vinegars"",""sub-category"":""Vinegar"",""sub-sub-category"":""Flavored Vinegars"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Canned and Dry"",""Level 2 Category"":""Dressings Oil & Vinegar"",""Level 3 category"":""Vinegar"",""product_variants"":[{""code"":""JDE_10939724-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6x250 ML BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10939724""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10939724-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x250 ML BC""}}],""businessUnit"":""200001""},{""code"":""JDE_10939724-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""6x250 ML BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10939724""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10939724-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x250 ML BC""}}],""businessUnit"":""200001""}]}"
"Syrupy, sweet vinegar flavored with ginger juice. For drinks, desserts as well as for savory dishes. Truly multi-purpose sweet vinegar that complements sweetness and uniquely Asian zing regardless of the applications.",Sweet Vinegar w/ Ginger,1101981,,15 x 1 L BC,,,,,https://www.chefswarehouse.com/siteassets/pim-images/flavored-vinegars/1101981_0.jpg,4.98E+12,,,https://www.chefswarehouse.com/products//1101981/,YAMATO,,,Vinegar,YAMATO SOYSAUCE & MISO CO LTD,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/flavored-vinegars/1101981_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Flavored Vinegars"",""sub-category"":""Vinegar"",""sub-sub-category"":""Flavored Vinegars"",""supplier_name"":"""",""country_of_origin"":""Japan"",""Group"":""Food"",""Level 1 Category"":""Canned and Dry"",""Level 2 Category"":""Dressings Oil & Vinegar"",""Level 3 category"":""Vinegar"",""product_variants"":[{""code"":""JDE_1101981-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""15 x 1 L BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1101981""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1101981-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""15 x 1 L BC""}}],""businessUnit"":""200001""},{""code"":""JDE_1101981-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""15 x 1 L BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1101981""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1101981-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""15 x 1 L BC""}}],""businessUnit"":""200001""}]}"
Cherry Blossom Balsamic Vinegar,Cherry Blossom Balsamic Vinegar,10458242A,,12 x 250 mL Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/balsamic-vincotto/10458242a_0.jpg,,,,https://www.chefswarehouse.com/products//10458242A/,TERRE BORMANE,,,Vinegar,TERRE BORMANE,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/balsamic-vincotto/10458242a_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Balsamic & Vincotto"",""sub-category"":""Vinegar"",""sub-sub-category"":""Balsamic & Vincotto"",""supplier_name"":"""",""country_of_origin"":""Italy"",""Group"":""Food"",""Level 1 Category"":""Canned and Dry"",""Level 2 Category"":""Dressings Oil & Vinegar"",""Level 3 category"":""Vinegar"",""product_variants"":[{""code"":""JDE_10458242A-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12 x 250 mL Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10458242A""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10458242A-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12 x 250 mL Case""}}],""businessUnit"":""200001""},{""code"":""JDE_10458242A-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""12 x 250 mL Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10458242A""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10458242A-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12 x 250 mL Case""}}],""businessUnit"":""200001""}]}"
White Wine Vinegar,White Wine Vinegar,250108,,6x500 ML BC,,,,,"https://www.chefswarehouse.com/siteassets/pim-images/wine,-cider-malt-/250108_0.jpg",7.93E+11,,,https://www.chefswarehouse.com/products//250108/,CASTELLO DI VOLPAIA,,,Vinegar,CASTELLO,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/wine,-cider-malt-/250108_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Wine, Cider & Malt"",""sub-category"":""Vinegar"",""sub-sub-category"":""Wine, Cider & Malt"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Canned and Dry"",""Level 2 Category"":""Dressings Oil & Vinegar"",""Level 3 category"":""Vinegar"",""product_variants"":[{""code"":""JDE_250108-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6x500 ML BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""250108""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_250108-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x500 ML BC""}}],""businessUnit"":""200001""},{""code"":""JDE_250108-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""6x500 ML BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""250108""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_250108-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x500 ML BC""}}],""businessUnit"":""200001""}]}"
,VINEGAR MOSCATEL,10950739,,6x2 LT BC,,,,,"https://www.chefswarehouse.com/siteassets/pim-images/wine,-cider-malt-/10950739_0.jpg",,,,https://www.chefswarehouse.com/products//10950739/,OMED,,,Vinegar,,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/wine,-cider-malt-/10950739_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Wine, Cider & Malt"",""sub-category"":""Vinegar"",""sub-sub-category"":""Wine, Cider & Malt"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Canned and Dry"",""Level 2 Category"":""Dressings Oil & Vinegar"",""Level 3 category"":""Vinegar"",""product_variants"":[{""code"":""JDE_10950739-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6x2 LT BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10950739""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10950739-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x2 LT BC""}}],""businessUnit"":""200001""},{""code"":""JDE_10950739-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""6x2 LT BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10950739""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10950739-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x2 LT BC""}}],""businessUnit"":""200001""}]}"
"Made using the famous sparkling wine from the Champagne-Ardennes region and aged for one year in oak barrels, this uniquely fruity vinegar is an excellent substitute for white wine vinegar.                                      The Delouis French wine vinegars reflect the marriage of centuries-old family know-how with modern technology. The all natural ingredients are carefully selected to ensure that the products are as flavorful and fresh-tasting as possible. Delouis offers many different flavors as well as sizes to suit all needs.",Champagne Vinegar,BC702272,,6 x 16.8 Oz Case,,,,,"https://www.chefswarehouse.com/siteassets/pim-images/wine,-cider-malt-/bc702272_0.jpg",62505473437,,,https://www.chefswarehouse.com/products//BC702272/,DELOUIS,,,Vinegar,DELOUIS,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/wine,-cider-malt-/bc702272_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Wine, Cider & Malt"",""sub-category"":""Vinegar"",""sub-sub-category"":""Wine, Cider & Malt"",""supplier_name"":"""",""country_of_origin"":""France"",""Group"":""Food"",""Level 1 Category"":""Canned and Dry"",""Level 2 Category"":""Dressings Oil & Vinegar"",""Level 3 category"":""Vinegar"",""product_variants"":[{""code"":""JDE_BC702272-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6 x 16.8 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""BC702272""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_BC702272-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 16.8 Oz Case""}}],""businessUnit"":""200001""}]}"
"Delicate, crisp and fresh, with the classic color of fine champagne.",Champagne Vinegar,77704,,12 x 750 mL Case,,,,,"https://www.chefswarehouse.com/siteassets/pim-images/wine,-cider-malt-/77704_0.jpg",6.55E+11,,,https://www.chefswarehouse.com/products//77704/,SPARROW LANE,,,Vinegar,"SPARROW LANE, INC.",Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/wine,-cider-malt-/77704_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Wine, Cider & Malt"",""sub-category"":""Vinegar"",""sub-sub-category"":""Wine, Cider & Malt"",""supplier_name"":"""",""country_of_origin"":""United States"",""Group"":""Food"",""Level 1 Category"":""Canned and Dry"",""Level 2 Category"":""Dressings Oil & Vinegar"",""Level 3 category"":""Vinegar"",""product_variants"":[{""code"":""JDE_77704-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12 x 750 mL Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""77704""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_77704-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12 x 750 mL Case""}}],""businessUnit"":""200001""},{""code"":""JDE_77704-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""12 x 750 mL Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""77704""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_77704-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12 x 750 mL Case""}}],""businessUnit"":""200001""}]}"
"Drizzle this Sparrow Lane vinegar over sauteed vegetables or on garden fresh tomatoes topped with creamy mozzarella, strips of fresh basil and a pinch of sea salt.",Zinfandel Vinegar,SL102,,4x1 Gallon BC,,,,,"https://www.chefswarehouse.com/siteassets/pim-images/wine,-cider-malt-/sl102_0.jpg",6.36E+11,,,https://www.chefswarehouse.com/products//SL102/,SPARROW LANE,,,Vinegar,"SPARROW LANE, INC.",Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/wine,-cider-malt-/sl102_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Wine, Cider & Malt"",""sub-category"":""Vinegar"",""sub-sub-category"":""Wine, Cider & Malt"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Canned and Dry"",""Level 2 Category"":""Dressings Oil & Vinegar"",""Level 3 category"":""Vinegar"",""product_variants"":[{""code"":""JDE_SL102-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""4x1 Gallon BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""SL102""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_SL102-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""4x1 Gallon BC""}}],""businessUnit"":""200001""},{""code"":""JDE_SL102-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""4x1 Gallon BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""SL102""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_SL102-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""4x1 Gallon BC""}}],""businessUnit"":""200001""}]}"
Raspberry Vincotto,Raspberry Vincotto,BC869870,,6x250 ML BC,,,,,https://www.chefswarehouse.com/siteassets/pim-images/balsamic-vincotto/bc869870_0.jpg,8.72E+11,,,https://www.chefswarehouse.com/products//BC869870/,GIANNI CALOGIURI,,,Toppings & Croutons,GIANNI CALOGIURI,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/balsamic-vincotto/bc869870_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Balsamic & Vincotto"",""sub-category"":""Vinegar"",""sub-sub-category"":""Balsamic & Vincotto"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Canned and Dry"",""Level 2 Category"":""Dressings Oil & Vinegar"",""Level 3 category"":""Toppings & Croutons"",""product_variants"":[{""code"":""JDE_BC869870-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6x250 ML BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""BC869870""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_BC869870-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x250 ML BC""}}],""businessUnit"":""200001""},{""code"":""JDE_BC869870-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""6x250 ML BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""BC869870""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_BC869870-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x250 ML BC""}}],""businessUnit"":""200001""}]}"
,VINEGAR CIDER,10950721,,6x2 LT BC,,,,,"https://www.chefswarehouse.com/siteassets/pim-images/wine,-cider-malt-/10950721_0.jpg",,,,https://www.chefswarehouse.com/products//10950721/,OMED,,,Vinegar,,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/wine,-cider-malt-/10950721_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Wine, Cider & Malt"",""sub-category"":""Vinegar"",""sub-sub-category"":""Wine, Cider & Malt"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Canned and Dry"",""Level 2 Category"":""Dressings Oil & Vinegar"",""Level 3 category"":""Vinegar"",""product_variants"":[{""code"":""JDE_10950721-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6x2 LT BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10950721""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10950721-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x2 LT BC""}}],""businessUnit"":""200001""},{""code"":""JDE_10950721-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""6x2 LT BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10950721""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10950721-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x2 LT BC""}}],""businessUnit"":""200001""}]}"
