description,name,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image,manufacturer_sku,ordering_unit,is_broken_case,content_url,brand,level_1,level_2,level_3,manufacturer_name,distributor_name,unit_price,extra_data
"Nippon Shrimp Tempura, a premium quality seafood that is perfect for adding a crispy and savory flavor to your dishes. These exquisite shrimp are coated in a light and crispy tempura batter, creating a delicious and satisfying texture that is sure to impress. Nippon Shrimp Tempura has a beautiful golden color and a fresh aroma of seafood. They have a tender and juicy texture, with a delicate and slightly sweet flavor that perfectly balances out the richness of the tempura batter. These shrimp tempura are versatile and can be used in a variety of ways. They are perfect as a snack, appetizer, or for using in a variety of Japanese-inspired dishes like tempura rolls, sushi, or donburi bowls.",Shrimp Tempura,WI031145,,1x100 Count Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi031145_0.jpg,1.00E+13,,,https://www.chefswarehouse.com/products/WI031145/,NIPPON SHOKKEN,,,,NIPPON SHOKKEN,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi031145_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""Shellfish"",""Level 4"":""Shrimp"",""product_variants"":""[{\""code\"":\""JDE_WI031145-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""1x100 Count Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI031145\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI031145-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""1x100 Count Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Available only at The Chefsâ€™ Warehouse, this chemical free shrimp is a versatile product for any menu item. Our XT,XW and ABC shrimp are farm raised without the use of antibiotics or hormones and contain no chemical additives. Shrimp counts are sized within 3 grams to ensure uniformity and consistent cooking.","Chemical-Free IQF Tail-Off, Peeled & Deveined Shrimp 21 - 25",WI030890,,5 x 2 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/10113842_0.jpg,,,,https://www.chefswarehouse.com/products/WI030890/,XW,,,,BEL CANTO FOODS LLC,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/10113842_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Eel"",""product_variants"":""[{\""code\"":\""JDE_WI030890-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""5 x 2 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030890\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030890-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""5 x 2 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Available only at The Chefsâ€™ Warehouse, this chemical free tail off peeled and deveined  tail off shrimp  is a versatile product for any menu item. Our XT,XW and ABC shrimp are farm raised without the use of antibiotics or hormones and contain no chemical additives. Shrimp counts are sized within 3 grams to ensure uniformity and consistent cooking",Chemical-Free Peeled & Deveined Tail-Off IQF Shrimp 31-40,WI030897,,5 x 2 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030897_0.jpg,,,,https://www.chefswarehouse.com/products/WI030897/,XW,,,,BEL CANTO FOODS LLC,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030897_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Eel"",""product_variants"":""[{\""code\"":\""JDE_WI030897-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""5 x 2 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030897\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030897-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""5 x 2 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Open Coastâ„¢ Shrimp are raised in partially open coastal ponds where freshwater from rivers and streams mixes with saltwater from the ocean. This environment mimics the natural habitat of the shrimp, resulting in its exceptional flavor and texture. These shrimp only eat a natural diet, free from any antibiotics, hormones or chemical additives. They are processed and frozen within hours of harvest, preserving optimum freshness and flavor. Shrimp counts are sized within 3 grams to ensure uniformity and consistent cooking time. Open Coastâ„¢ Shrimp is given a best choice (green) rating by Monterey Bay Aquarium SeafoodWatch and is certified sustainable by Best Aquaculture Practices (BAP).",Chemical-Free Easy Peel Black Tiger Shrimp 8/12,WI030755A,,5x2 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030755a_0.jpg,,,,https://www.chefswarehouse.com/products/WI030755A/,OPEN COAST,,,,,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030755a_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Eel"",""product_variants"":""[{\""code\"":\""JDE_WI030755A-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""5x2 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030755A\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030755A-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""5x2 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Available only at The Chefsâ€™ Warehouse, this chemical free shrimp is a versatile product for any menu item. Our XT,XW and ABC shrimp are farm raised without the use of antibiotics or hormones and contain no chemical additives. Shrimp counts are sized within 3 grams to ensure uniformity and consistent cooking.",Chemical-Free Peeled & Deveined Tail-On Shrimp 21-25,WI030870,,5 x 2 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030870_0.jpg,,,,https://www.chefswarehouse.com/products/WI030870/,XW,,,,BEL CANTO FOODS LLC,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030870_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Eel"",""product_variants"":""[{\""code\"":\""JDE_WI030870-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""5 x 2 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030870\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030870-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""5 x 2 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
White shrimp,"IQF Tail On, Peeled & Deveined Shrimp 13 - 15",WI030866,,5 x 2 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/18192_0.jpg,70041820134,,,https://www.chefswarehouse.com/products/WI030866/,CENSEA,,,,CENTRAL SEAWAY COMPANY INC,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/18192_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Eel"",""product_variants"":""[{\""code\"":\""JDE_WI030866-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""5 x 2 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030866\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030866-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""5 x 2 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Shrimp Brd Coconut 16/20 is a product from the Shrimp category, available in 4 x 2.5 LB Case packaging, typically stored Frozen.",Shrimp Brd Coconut 16/20,WI031128,,4 x 2.5 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi031128_0.jpg,1.00E+13,,,https://www.chefswarehouse.com/products/WI031128/,KING AND PRINCE,,,,KING & PRINCE SEAFOOD,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi031128_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""Shellfish"",""Level 4"":""Shrimp"",""product_variants"":""[{\""code\"":\""JDE_WI031128-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""4 x 2.5 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI031128\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI031128-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""4 x 2.5 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Available only at The Chefsâ€™ Warehouse, this chemical free shrimp is a versatile product for any menu item. Our XT,XW and ABC shrimp are farm raised without the use of antibiotics or hormones and contain no chemical additives. Shrimp counts are sized within 3 grams to ensure uniformity and consistent cooking.",Chemical-Free Tail-Off Peeled & Deveined Shrimp 71 - 90,WI030930,,5 x 2 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/18213_0.jpg,,,,https://www.chefswarehouse.com/products/WI030930/,XW,,,,BEL CANTO FOODS LLC,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/18213_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Eel"",""product_variants"":""[{\""code\"":\""JDE_WI030930-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""5 x 2 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030930\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030930-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""5 x 2 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Available only at The Chefsâ€™ Warehouse, this chemical free shrimp is a versatile product for any menu item. Our XT,XW and ABC shrimp are farm raised without the use of antibiotics or hormones and contain no chemical additives. Shrimp counts are sized within 3 grams to ensure uniformity and consistent cooking.",Chemical-Free Peeled & Deveined Tail-Off Shrimp 26/30,WI030891,,5x2 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/34363_0.jpg,70041420266,,,https://www.chefswarehouse.com/products/WI030891/,XW,,,,CENTRAL SEAWAY COMPANY INC,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/34363_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Eel"",""product_variants"":""[{\""code\"":\""JDE_WI030891-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""5x2 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030891\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030891-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""5x2 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
SHRIMP PD T/OFF IQF 21/25W CENSEA,Peeled & Deveined Tail Off IQF Shrimp 21-25w,WI030889,,5x2 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/18208_0.jpg,70041420211,,,https://www.chefswarehouse.com/products/WI030889/,CENSEA,,,,CENTRAL SEAWAY COMPANY INC,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/18208_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Eel"",""product_variants"":""[{\""code\"":\""JDE_WI030889-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""5x2 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030889\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030889-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""5x2 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
SHRIMP PD T/ON IQF 8/12T CENSEA,"IQF Tail On, Peeled & Deveined Shrimp 8 - 12",WI030858,,5x2 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/18187_0.jpg,70041820127,,,https://www.chefswarehouse.com/products/WI030858/,CENSEA,,,,CENTRAL SEAWAY COMPANY INC,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/18187_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Eel"",""product_variants"":""[{\""code\"":\""JDE_WI030858-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""5x2 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030858\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030858-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""5x2 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Open Coastâ„¢ Shrimp are raised in partially open coastal ponds where freshwater from rivers and streams mixes with saltwater from the ocean. This environment mimics the natural habitat of the shrimp, resulting in its exceptional flavor and texture. These shrimp only eat a natural diet, free from any antibiotics, hormones or chemical additives. They are processed and frozen within hours of harvest, preserving optimum freshness and flavor. Shrimp counts are sized within 3 grams to ensure uniformity and consistent cooking time.  Open Coastâ„¢ Shrimp is given a best choice (green) rating by Monterey Bay Aquarium SeafoodWatch and is 
certified sustainable by Best Aquaculture Practices (BAP).",Chemical-Free Easy Peel Black Tiger Shrimp 13/15,WI030760A,,5 x 2 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030760a_0.jpg,,,,https://www.chefswarehouse.com/products/WI030760A/,OPEN COAST,,,,,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030760a_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Eel"",""product_variants"":""[{\""code\"":\""JDE_WI030760A-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""5 x 2 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030760A\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030760A-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""5 x 2 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Available only at The Chefsâ€™ Warehouse, this chemical free cooked shrimp 16-20/lb infuses any dish with the spirited, savory taste of the sea. Coming to you frozen, this shrimp is cooked in its shell, peeled, and needle deveined to save precious time in the kitchen. Try it on a kebab with grilled mango and pineapple or opt for an elegant sautÃ© with lemon and garlic.",Chemical-Free Cooked Shrimp 16-20/Lb,WI030878,,5 x 2 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/18202_0.jpg,,,,https://www.chefswarehouse.com/products/WI030878/,ABC SHRIMP,,,,BEL CANTO FOODS LLC,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/18202_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Eel"",""product_variants"":""[{\""code\"":\""JDE_WI030878-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""5 x 2 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030878\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030878-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""5 x 2 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
SHRIMP PD T/ON IQF 21/25W CENSEA,Peeled & Deveined Tail On IQF Shrimp 21-25w,WI030869,,5x2 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030869_0.jpg,70041820219,,,https://www.chefswarehouse.com/products/WI030869/,CENSEA,,,,CENTRAL SEAWAY COMPANY INC,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shrimp/wi030869_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Shrimp"",""sub-category"":""Shrimp"",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Eel"",""product_variants"":""[{\""code\"":\""JDE_WI030869-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""5x2 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030869\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030869-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""5x2 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
